z,y,x
4773,5248,6257
4774,5248,6254
4775,5248,6251
4776,5248,6248
4777,5247,6247
4778,5246,6246
4779,5245,6245
4780,5244,6244
4781,5244,6243
4782,5244,6242
4783,5244,6241
4784,5244,6240
4785,5244,6239
4786,5244,6238
4787,5244,6237
4788,5244,6236
4789,5244,6235
4790,5244,6234
4791,5244,6233
4792,5244,6232
4793,5244,6230
4794,5244,6228
4795,5244,6226
4796,5244,6224
4797,5244,6223
4798,5244,6222
4799,5244,6221
4800,5244,6220
4801,5245,6224
4802,5246,6228
4803,5247,6232
4804,5248,6236
4805,5248,6236
4806,5248,6236
4807,5248,6236
4808,5248,6236
4809,5248,6236
4810,5248,6236
4811,5248,6236
4812,5248,6236
4813,5248,6236
4814,5248,6236
4815,5248,6236
4816,5248,6236
4817,5248,6236
4818,5248,6236
4819,5248,6236
4820,5248,6236
4821,5248,6236
4822,5248,6236
4823,5248,6236
4824,5248,6236
4825,5248,6236
4826,5248,6236
4827,5248,6236
4828,5248,6236
4829,5248,6235
4830,5248,6234
4831,5248,6233
4832,5248,6232
4833,5248,6229
4834,5248,6226
4835,5248,6223
4836,5248,6220
4837,5248,6216
4838,5248,6212
4839,5248,6208
4840,5248,6204
4841,5249,6200
4842,5250,6196
4843,5251,6192
4844,5252,6188
4845,5253,6185
4846,5254,6182
4847,5255,6179
4848,5256,6176
4849,5256,6175
4850,5256,6174
4851,5256,6173
4852,5256,6172
4853,5256,6171
4854,5256,6170
4855,5256,6169
4856,5256,6168
4857,5256,6167
4858,5256,6166
4859,5256,6165
4860,5256,6164
4861,5256,6164
4862,5256,6164
4863,5256,6164
4864,5256,6164
4865,5256,6163
4866,5256,6162
4867,5256,6161
4868,5256,6160
4869,5256,6160
4870,5256,6160
4871,5256,6160
4872,5256,6160
4873,5254,6161
4874,5252,6162
4875,5250,6163
4876,5248,6164
4877,5246,6167
4878,5244,6170
4879,5242,6173
4880,5240,6176
4881,5239,6177
4882,5238,6178
4883,5237,6179
4884,5236,6180
4885,5236,6180
4886,5236,6180
4887,5236,6180
4888,5236,6180
4889,5235,6180
4890,5234,6180
4891,5233,6180
4892,5232,6180
4893,5231,6180
4894,5230,6180
4895,5229,6180
4896,5228,6180
4897,5227,6180
4898,5226,6180
4899,5225,6180
4900,5224,6180
4901,5223,6180
4902,5222,6180
4903,5221,6180
4904,5220,6180
4905,5220,6180
4906,5220,6180
4907,5220,6180
4908,5220,6180
4909,5220,6180
4910,5220,6180
4911,5220,6180
4912,5220,6180
4913,5220,6180
4914,5220,6180
4915,5220,6180
4916,5220,6180
4917,5220,6180
4918,5220,6180
4919,5220,6180
4920,5220,6180
4921,5220,6180
4922,5220,6180
4923,5220,6180
4924,5220,6180
4925,5220,6180
4926,5220,6180
4927,5220,6180
4928,5220,6180
4929,5215,6180
4930,5210,6180
4931,5205,6180
4932,5200,6180
4933,5200,6180
4934,5200,6180
4935,5200,6180
4936,5200,6180
4937,5200,6179
4938,5200,6178
4939,5200,6177
4940,5200,6176
4941,5200,6174
4942,5200,6172
4943,5200,6170
4944,5200,6168
4945,5200,6167
4946,5200,6166
4947,5200,6165
4948,5200,6164
4949,5200,6162
4950,5200,6160
4951,5200,6158
4952,5200,6156
4953,5198,6154
4954,5196,6152
4955,5194,6150
4956,5192,6148
4957,5190,6145
4958,5188,6142
4959,5186,6139
4960,5184,6136
4961,5183,6135
4962,5182,6134
4963,5181,6133
4964,5180,6132
4965,5180,6132
4966,5180,6132
4967,5180,6132
4968,5180,6132
4969,5180,6132
4970,5180,6132
4971,5180,6132
4972,5180,6132
4973,5180,6132
4974,5180,6132
4975,5180,6132
4976,5180,6132
4977,5181,6131
4978,5182,6130
4979,5183,6129
4980,5184,6128
4981,5184,6127
4982,5184,6126
4983,5184,6125
4984,5184,6124
4985,5184,6122
4986,5184,6120
4987,5184,6118
4988,5184,6116
4989,5184,6116
4990,5184,6116
4991,5184,6116
4992,5184,6116
4993,5184,6116
4994,5184,6116
4995,5184,6116
4996,5184,6116
4997,5184,6116
4998,5184,6116
4999,5184,6116
5000,5184,6116
5001,5184,6116
5002,5184,6116
5003,5184,6116
5004,5184,6116
5005,5184,6116
5006,5184,6116
5007,5184,6116
5008,5184,6116
5009,5184,6116
5010,5184,6116
5011,5184,6116
5012,5184,6116
5013,5184,6116
5014,5184,6116
5015,5184,6116
5016,5184,6116
5017,5184,6116
5018,5184,6116
5019,5184,6116
5020,5184,6116
5021,5182,6116
5022,5180,6116
5023,5178,6116
5024,5176,6116
5025,5175,6116
5026,5174,6116
5027,5173,6116
5028,5172,6116
5029,5172,6118
5030,5172,6120
5031,5172,6122
5032,5172,6124
5033,5172,6124
5034,5172,6124
5035,5172,6124
5036,5172,6124
5037,5172,6124
5038,5172,6124
5039,5172,6124
5040,5172,6124
5041,5172,6124
5042,5172,6124
5043,5172,6124
5044,5172,6124
5045,5172,6124
5046,5172,6124
5047,5172,6124
5048,5172,6124
5049,5172,6124
5050,5172,6124
5051,5172,6124
5052,5172,6124
5053,5172,6124
5054,5172,6124
5055,5172,6124
5056,5172,6124
5057,5172,6124
5058,5172,6124
5059,5172,6124
5060,5172,6124
5061,5165,6121
5062,5158,6118
5063,5151,6115
5064,5144,6112
5065,5144,6112
5066,5144,6112
5067,5144,6112
5068,5144,6112
5069,5142,6112
5070,5140,6112
5071,5138,6112
5072,5136,6112
5073,5136,6112
5074,5136,6112
5075,5136,6112
5076,5136,6112
5077,5136,6112
5078,5136,6112
5079,5136,6112
5080,5136,6112
5081,5136,6112
5082,5136,6112
5083,5136,6112
5084,5136,6112
5085,5136,6112
5086,5136,6112
5087,5136,6112
5088,5136,6112
5089,5136,6112
5090,5136,6112
5091,5136,6112
5092,5136,6112
5093,5136,6112
5094,5136,6112
5095,5136,6112
5096,5136,6112
5097,5136,6112
5098,5136,6112
5099,5136,6112
5100,5136,6112
5101,5136,6111
5102,5136,6110
5103,5136,6109
5104,5136,6108
5105,5135,6106
5106,5134,6104
5107,5133,6102
5108,5132,6100
5109,5130,6097
5110,5128,6094
5111,5126,6091
5112,5124,6088
5113,5124,6087
5114,5124,6086
5115,5124,6085
5116,5124,6084
5117,5124,6084
5118,5124,6084
5119,5124,6084
5120,5124,6084
5121,5127,6081
5122,5130,6078
5123,5133,6075
5124,5136,6072
5125,5136,6072
5126,5136,6072
5127,5136,6072
5128,5136,6072
5129,5136,6072
5130,5136,6072
5131,5136,6072
5132,5136,6072
5133,5136,6072
5134,5136,6072
5135,5136,6072
5136,5136,6072
5137,5136,6073
5138,5136,6074
5139,5136,6075
5140,5136,6076
5141,5136,6077
5142,5136,6078
5143,5136,6079
5144,5136,6080
5145,5136,6081
5146,5136,6082
5147,5136,6083
5148,5136,6084
5149,5136,6084
5150,5136,6084
5151,5136,6084
5152,5136,6084
5153,5136,6084
5154,5136,6084
5155,5136,6084
5156,5136,6084
5157,5136,6084
5158,5136,6084
5159,5136,6084
5160,5136,6084
5161,5136,6084
5162,5136,6084
5163,5136,6084
5164,5136,6084
5165,5136,6084
5166,5136,6084
5167,5136,6084
5168,5136,6084
5169,5136,6084
5170,5136,6084
5171,5136,6084
5172,5136,6084
5173,5136,6083
5174,5136,6082
5175,5136,6081
5176,5136,6080
5177,5136,6080
5178,5136,6080
5179,5136,6080
5180,5136,6080
5181,5137,6080
5182,5138,6080
5183,5139,6080
5184,5140,6080
5185,5140,6078
5186,5140,6076
5187,5140,6074
5188,5140,6072
5189,5140,6071
5190,5140,6070
5191,5140,6069
5192,5140,6068
5193,5140,6067
5194,5140,6066
5195,5140,6065
5196,5140,6064
5197,5141,6063
5198,5142,6062
5199,5143,6061
5200,5144,6060
5201,5144,6059
5202,5144,6058
5203,5144,6057
5204,5144,6056
5205,5144,6055
5206,5144,6054
5207,5144,6053
5208,5144,6052
5209,5144,6051
5210,5144,6050
5211,5144,6049
5212,5144,6048
5213,5145,6048
5214,5146,6048
5215,5147,6048
5216,5148,6048
5217,5148,6048
5218,5148,6048
5219,5148,6048
5220,5148,6048
5221,5148,6048
5222,5148,6048
5223,5148,6048
5224,5148,6048
5225,5147,6048
5226,5146,6048
5227,5145,6048
5228,5144,6048
5229,5141,6051
5230,5138,6054
5231,5135,6057
5232,5132,6060
5233,5130,6062
5234,5128,6064
5235,5126,6066
5236,5124,6068
5237,5122,6070
5238,5120,6072
5239,5118,6074
5240,5116,6076
5241,5115,6078
5242,5114,6080
5243,5113,6082
5244,5112,6084
5245,5109,6087
5246,5106,6090
5247,5103,6093
5248,5100,6096
5249,5095,6100
5250,5090,6104
5251,5085,6108
5252,5080,6112
5253,5079,6112
5254,5078,6112
5255,5077,6112
5256,5076,6112
5257,5076,6113
5258,5076,6114
5259,5076,6115
5260,5076,6116
5261,5076,6116
5262,5076,6116
5263,5076,6116
5264,5076,6116
5265,5078,6117
5266,5080,6118
5267,5082,6119
5268,5084,6120
5269,5084,6120
5270,5084,6120
5271,5084,6120
5272,5084,6120
5273,5084,6120
5274,5084,6120
5275,5084,6120
5276,5084,6120
5277,5084,6120
5278,5084,6120
5279,5084,6120
5280,5084,6120
5281,5084,6120
5282,5084,6120
5283,5084,6120
5284,5084,6120
5285,5084,6120
5286,5084,6120
5287,5084,6120
5288,5084,6120
5289,5084,6120
5290,5084,6120
5291,5084,6120
5292,5084,6120
5293,5084,6120
5294,5084,6120
5295,5084,6120
5296,5084,6120
5297,5084,6120
5298,5084,6120
5299,5084,6120
5300,5084,6120
5301,5083,6120
5302,5082,6120
5303,5081,6120
5304,5080,6120
5305,5076,6122
5306,5072,6124
5307,5068,6126
5308,5064,6128
5309,5064,6128
5310,5064,6128
5311,5064,6128
5312,5064,6128
5313,5062,6128
5314,5060,6128
5315,5058,6128
5316,5056,6128
5317,5055,6128
5318,5054,6128
5319,5053,6128
5320,5052,6128
5321,5051,6128
5322,5050,6128
5323,5049,6128
5324,5048,6128
5325,5046,6128
5326,5044,6128
5327,5042,6128
5328,5040,6128
5329,5038,6128
5330,5036,6128
5331,5034,6128
5332,5032,6128
5333,5031,6128
5334,5030,6128
5335,5029,6128
5336,5028,6128
5337,5026,6128
5338,5024,6128
5339,5022,6128
5340,5020,6128
5341,5017,6128
5342,5014,6128
5343,5011,6128
5344,5008,6128
5345,5006,6128
5346,5004,6128
5347,5002,6128
5348,5000,6128
5349,4999,6128
5350,4998,6128
5351,4997,6128
5352,4996,6128
5353,4995,6128
5354,4994,6128
5355,4993,6128
5356,4992,6128
5357,4991,6128
5358,4990,6128
5359,4989,6128
5360,4988,6128
5361,4988,6128
5362,4988,6128
5363,4988,6128
5364,4988,6128
5365,4987,6127
5366,4986,6126
5367,4985,6125
5368,4984,6124
5369,4982,6124
5370,4980,6124
5371,4978,6124
5372,4976,6124
5373,4975,6123
5374,4974,6122
5375,4973,6121
5376,4972,6120
5377,4962,6120
5378,4952,6120
5379,4942,6120
5380,4932,6120
5381,4927,6120
5382,4922,6120
5383,4917,6120
5384,4912,6120
5385,4912,6120
5386,4912,6120
5387,4912,6120
5388,4912,6120
5389,4912,6120
5390,4912,6120
5391,4912,6120
5392,4912,6120
5393,4912,6120
5394,4912,6120
5395,4912,6120
5396,4912,6120
5397,4912,6120
5398,4912,6120
5399,4912,6120
5400,4912,6120
5401,4910,6120
5402,4908,6120
5403,4906,6120
5404,4904,6120
5405,4903,6120
5406,4902,6120
5407,4901,6120
5408,4900,6120
5409,4899,6120
5410,4898,6120
5411,4897,6120
5412,4896,6120
5413,4894,6120
5414,4892,6120
5415,4890,6120
5416,4888,6120
5417,4885,6120
5418,4882,6120
5419,4879,6120
5420,4876,6120
5421,4873,6119
5422,4870,6118
5423,4867,6117
5424,4864,6116
5425,4861,6113
5426,4858,6110
5427,4855,6107
5428,4852,6104
5429,4850,6102
5430,4848,6100
5431,4846,6098
5432,4844,6096
5433,4841,6095
5434,4838,6094
5435,4835,6093
5436,4832,6092
5437,4829,6088
5438,4826,6084
5439,4823,6080
5440,4820,6076
5441,4814,6066
5442,4808,6056
5443,4802,6046
5444,4796,6036
5445,4795,6032
5446,4794,6028
5447,4793,6024
5448,4792,6020
5449,4792,6019
5450,4792,6018
5451,4792,6017
5452,4792,6016
5453,4792,6016
5454,4792,6016
5455,4792,6016
5456,4792,6016
5457,4792,6016
5458,4792,6016
5459,4792,6016
5460,4792,6016
5461,4789,6012
5462,4786,6008
5463,4783,6004
5464,4780,6000
5465,4775,5991
5466,4770,5982
5467,4765,5973
5468,4760,5964
5469,4759,5963
5470,4758,5962
5471,4757,5961
5472,4756,5960
5473,4755,5960
5474,4754,5960
5475,4753,5960
5476,4752,5960
5477,4751,5960
5478,4750,5960
5479,4749,5960
5480,4748,5960
5481,4747,5959
5482,4746,5958
5483,4745,5957
5484,4744,5956
5485,4743,5954
5486,4742,5952
5487,4741,5950
5488,4740,5948
5489,4739,5947
5490,4738,5946
5491,4737,5945
5492,4736,5944
5493,4735,5943
5494,4734,5942
5495,4733,5941
5496,4732,5940
5497,4730,5938
5498,4728,5936
5499,4726,5934
5500,4724,5932
5501,4723,5931
5502,4722,5930
5503,4721,5929
5504,4720,5928
5505,4714,5924
5506,4708,5920
5507,4702,5916
5508,4696,5912
5509,4695,5912
5510,4694,5912
5511,4693,5912
5512,4692,5912
5513,4692,5912
5514,4692,5912
5515,4692,5912
5516,4692,5912
5517,4692,5912
5518,4692,5912
5519,4692,5912
5520,4692,5912
5521,4692,5912
5522,4692,5912
5523,4692,5912
5524,4692,5912
5525,4692,5912
5526,4692,5912
5527,4692,5912
5528,4692,5912
5529,4692,5912
5530,4692,5912
5531,4692,5912
5532,4692,5912
5533,4692,5912
5534,4692,5912
5535,4692,5912
5536,4692,5912
5537,4692,5912
5538,4692,5912
5539,4692,5912
5540,4692,5912
5541,4691,5912
5542,4690,5912
5543,4689,5912
5544,4688,5912
5545,4688,5911
5546,4688,5910
5547,4688,5909
5548,4688,5908
5549,4687,5907
5550,4686,5906
5551,4685,5905
5552,4684,5904
5553,4684,5904
5554,4684,5904
5555,4684,5904
5556,4684,5904
5557,4683,5904
5558,4682,5904
5559,4681,5904
5560,4680,5904
5561,4680,5904
5562,4680,5904
5563,4680,5904
5564,4680,5904
5565,4680,5904
5566,4680,5904
5567,4680,5904
5568,4680,5904
5569,4678,5907
5570,4676,5910
5571,4674,5913
5572,4672,5916
5573,4672,5917
5574,4672,5918
5575,4672,5919
5576,4672,5920
5577,4672,5920
5578,4672,5920
5579,4672,5920
5580,4672,5920
5581,4672,5921
5582,4672,5922
5583,4672,5923
5584,4672,5924
5585,4672,5924
5586,4672,5924
5587,4672,5924
5588,4672,5924
5589,4672,5925
5590,4672,5926
5591,4672,5927
5592,4672,5928
5593,4670,5931
5594,4668,5934
5595,4666,5937
5596,4664,5940
5597,4663,5942
5598,4662,5944
5599,4661,5946
5600,4660,5948
5601,4659,5949
5602,4658,5950
5603,4657,5951
5604,4656,5952
5605,4655,5953
5606,4654,5954
5607,4653,5955
5608,4652,5956
5609,4650,5959
5610,4648,5962
5611,4646,5965
5612,4644,5968
5613,4643,5968
5614,4642,5968
5615,4641,5968
5616,4640,5968
5617,4639,5968
5618,4638,5968
5619,4637,5968
5620,4636,5968
5621,4636,5968
5622,4636,5968
5623,4636,5968
5624,4636,5968
5625,4636,5968
5626,4636,5968
5627,4636,5968
5628,4636,5968
5629,4637,5968
5630,4638,5968
5631,4639,5968
5632,4640,5968
5633,4640,5968
5634,4640,5968
5635,4640,5968
5636,4640,5968
5637,4640,5968
5638,4640,5968
5639,4640,5968
5640,4640,5968
5641,4640,5968
5642,4640,5968
5643,4640,5968
5644,4640,5968
5645,4640,5968
5646,4640,5968
5647,4640,5968
5648,4640,5968
5649,4640,5968
5650,4640,5968
5651,4640,5968
5652,4640,5968
5653,4640,5968
5654,4640,5968
5655,4640,5968
5656,4640,5968
5657,4640,5968
5658,4640,5968
5659,4640,5968
5660,4640,5968
5661,4640,5968
5662,4640,5968
5663,4640,5968
5664,4640,5968
5665,4640,5968
5666,4640,5968
5667,4640,5968
5668,4640,5968
5669,4640,5969
5670,4640,5970
5671,4640,5971
5672,4640,5972
5673,4640,5972
5674,4640,5972
5675,4640,5972
5676,4640,5972
5677,4640,5972
5678,4640,5972
5679,4640,5972
5680,4640,5972
5681,4640,5972
5682,4640,5972
5683,4640,5972
5684,4640,5972
5685,4640,5972
5686,4640,5972
5687,4640,5972
5688,4640,5972
5689,4640,5972
5690,4640,5972
5691,4640,5972
5692,4640,5972
5693,4640,5972
5694,4640,5972
5695,4640,5972
5696,4640,5972
5697,4640,5971
5698,4640,5970
5699,4640,5969
5700,4640,5968
5701,4640,5968
5702,4640,5968
5703,4640,5968
5704,4640,5968
5705,4640,5968
5706,4640,5968
5707,4640,5968
5708,4640,5968
5709,4639,5968
5710,4638,5968
5711,4637,5968
5712,4636,5968
5713,4636,5968
5714,4636,5968
5715,4636,5968
5716,4636,5968
5717,4636,5968
5718,4636,5968
5719,4636,5968
5720,4636,5968
5721,4636,5968
5722,4636,5968
5723,4636,5968
5724,4636,5968
5725,4636,5968
5726,4636,5968
5727,4636,5968
5728,4636,5968
5729,4636,5968
5730,4636,5968
5731,4636,5968
5732,4636,5968
5733,4636,5968
5734,4636,5968
5735,4636,5968
5736,4636,5968
5737,4636,5968
5738,4636,5968
5739,4636,5968
5740,4636,5968
5741,4634,5968
5742,4632,5968
5743,4630,5968
5744,4628,5968
5745,4627,5968
5746,4626,5968
5747,4625,5968
5748,4624,5968
5749,4624,5968
5750,4624,5968
5751,4624,5968
5752,4624,5968
5753,4624,5968
5754,4624,5968
5755,4624,5968
5756,4624,5968
5757,4624,5968
5758,4624,5968
5759,4624,5968
5760,4624,5968
5761,4624,5968
5762,4624,5968
5763,4624,5968
5764,4624,5968
5765,4624,5969
5766,4624,5970
5767,4624,5971
5768,4624,5972
5769,4624,5972
5770,4624,5972
5771,4624,5972
5772,4624,5972
5773,4624,5972
5774,4624,5972
5775,4624,5972
5776,4624,5972
5777,4624,5972
5778,4624,5972
5779,4624,5972
5780,4624,5972
5781,4624,5972
5782,4624,5972
5783,4624,5972
5784,4624,5972
5785,4624,5972
5786,4624,5972
5787,4624,5972
5788,4624,5972
5789,4624,5973
5790,4624,5974
5791,4624,5975
5792,4624,5976
5793,4624,5978
5794,4624,5980
5795,4624,5982
5796,4624,5984
5797,4624,5984
5798,4624,5984
5799,4624,5984
5800,4624,5984
5801,4624,5984
5802,4624,5984
5803,4624,5984
5804,4624,5984
5805,4624,5984
5806,4624,5984
5807,4624,5984
5808,4624,5984
5809,4624,5984
5810,4624,5984
5811,4624,5984
5812,4624,5984
5813,4624,5984
5814,4624,5984
5815,4624,5984
5816,4624,5984
5817,4624,5984
5818,4624,5984
5819,4624,5984
5820,4624,5984
5821,4624,5984
5822,4624,5984
5823,4624,5984
5824,4624,5984
5825,4624,5987
5826,4624,5990
5827,4624,5993
5828,4624,5996
5829,4624,5996
5830,4624,5996
5831,4624,5996
5832,4624,5996
5833,4624,5997
5834,4624,5998
5835,4624,5999
5836,4624,6000
5837,4624,6000
5838,4624,6000
5839,4624,6000
5840,4624,6000
5841,4624,6000
5842,4624,6000
5843,4624,6000
5844,4624,6000
5845,4624,6000
5846,4624,6000
5847,4624,6000
5848,4624,6000
5849,4624,6001
5850,4624,6002
5851,4624,6003
5852,4624,6004
5853,4624,6004
5854,4624,6004
5855,4624,6004
5856,4624,6004
5857,4624,6004
5858,4624,6004
5859,4624,6004
5860,4624,6004
5861,4624,6004
5862,4624,6004
5863,4624,6004
5864,4624,6004
5865,4624,6004
5866,4624,6004
5867,4624,6004
5868,4624,6004
5869,4624,6004
5870,4624,6004
5871,4624,6004
5872,4624,6004
5873,4623,6004
5874,4622,6004
5875,4621,6004
5876,4620,6004
5877,4617,6005
5878,4614,6006
5879,4611,6007
5880,4608,6008
5881,4607,6009
5882,4606,6010
5883,4605,6011
5884,4604,6012
5885,4603,6012
5886,4602,6012
5887,4601,6012
5888,4600,6012
5889,4596,6015
5890,4592,6018
5891,4588,6021
5892,4584,6024
5893,4583,6024
5894,4582,6024
5895,4581,6024
5896,4580,6024
5897,4580,6025
5898,4580,6026
5899,4580,6027
5900,4580,6028
5901,4576,6031
5902,4572,6034
5903,4568,6037
5904,4564,6040
5905,4564,6040
5906,4564,6040
5907,4564,6040
5908,4564,6040
5909,4564,6040
5910,4564,6040
5911,4564,6040
5912,4564,6040
5913,4564,6040
5914,4564,6040
5915,4564,6040
5916,4564,6040
5917,4564,6040
5918,4564,6040
5919,4564,6040
5920,4564,6040
5921,4564,6040
5922,4564,6040
5923,4564,6040
5924,4564,6040
5925,4564,6040
5926,4564,6040
5927,4564,6040
5928,4564,6040
5929,4564,6040
5930,4564,6040
5931,4564,6040
5932,4564,6040
5933,4564,6040
5934,4564,6040
5935,4564,6040
5936,4564,6040
5937,4566,6038
5938,4568,6036
5939,4570,6034
5940,4572,6032
5941,4572,6032
5942,4572,6032
5943,4572,6032
5944,4572,6032
5945,4572,6031
5946,4572,6030
5947,4572,6029
5948,4572,6028
5949,4572,6028
5950,4572,6028
5951,4572,6028
5952,4572,6028
5953,4573,6025
5954,4574,6022
5955,4575,6019
5956,4576,6016
5957,4576,6016
5958,4576,6016
5959,4576,6016
5960,4576,6016
5961,4576,6016
5962,4576,6016
5963,4576,6016
5964,4576,6016
5965,4576,6016
5966,4576,6016
5967,4576,6016
5968,4576,6016
5969,4576,6016
5970,4576,6016
5971,4576,6016
5972,4576,6016
5973,4576,6016
5974,4576,6016
5975,4576,6016
5976,4576,6016
5977,4576,6016
5978,4576,6016
5979,4576,6016
5980,4576,6016
5981,4576,6016
5982,4576,6016
5983,4576,6016
5984,4576,6016
5985,4574,6015
5986,4572,6014
5987,4570,6013
5988,4568,6012
5989,4567,6012
5990,4566,6012
5991,4565,6012
5992,4564,6012
5993,4564,6014
5994,4564,6016
5995,4564,6018
5996,4564,6020
5997,4564,6020
5998,4564,6020
5999,4564,6020
6000,4564,6020
6001,4564,6020
6002,4564,6020
6003,4564,6020
6004,4564,6020
6005,4564,6020
6006,4564,6020
6007,4564,6020
6008,4564,6020
6009,4564,6020
6010,4564,6020
6011,4564,6020
6012,4564,6020
6013,4564,6019
6014,4564,6018
6015,4564,6017
6016,4564,6016
6017,4564,6014
6018,4564,6012
6019,4564,6010
6020,4564,6008
6021,4564,6008
6022,4564,6008
6023,4564,6008
6024,4564,6008
6025,4564,6008
6026,4564,6008
6027,4564,6008
6028,4564,6008
6029,4564,6008
6030,4564,6008
6031,4564,6008
6032,4564,6008
6033,4564,6008
6034,4564,6008
6035,4564,6008
6036,4564,6008
6037,4564,6008
6038,4564,6008
6039,4564,6008
6040,4564,6008
6041,4564,6008
6042,4564,6008
6043,4564,6008
6044,4564,6008
6045,4564,6008
6046,4564,6008
6047,4564,6008
6048,4564,6008
6049,4564,6008
6050,4564,6008
6051,4564,6008
6052,4564,6008
6053,4564,6008
6054,4564,6008
6055,4564,6008
6056,4564,6008
6057,4564,6008
6058,4564,6008
6059,4564,6008
6060,4564,6008
6061,4564,6009
6062,4564,6010
6063,4564,6011
6064,4564,6012
6065,4564,6013
6066,4564,6014
6067,4564,6015
6068,4564,6016
6069,4563,6018
6070,4562,6020
6071,4561,6022
6072,4560,6024
6073,4560,6026
6074,4560,6028
6075,4560,6030
6076,4560,6032
6077,4560,6032
6078,4560,6032
6079,4560,6032
6080,4560,6032
6081,4560,6032
6082,4560,6032
6083,4560,6032
6084,4560,6032
6085,4560,6033
6086,4560,6034
6087,4560,6035
6088,4560,6036
6089,4560,6037
6090,4560,6038
6091,4560,6039
6092,4560,6040
6093,4560,6042
6094,4560,6044
6095,4560,6046
6096,4560,6048
6097,4560,6049
6098,4560,6050
6099,4560,6051
6100,4560,6052
6101,4560,6053
6102,4560,6054
6103,4560,6055
6104,4560,6056
6105,4560,6058
6106,4560,6060
6107,4560,6062
6108,4560,6064
6109,4560,6066
6110,4560,6068
6111,4560,6070
6112,4560,6072
6113,4560,6073
6114,4560,6074
6115,4560,6075
6116,4560,6076
6117,4560,6076
6118,4560,6076
6119,4560,6076
6120,4560,6076
6121,4560,6077
6122,4560,6078
6123,4560,6079
6124,4560,6080
6125,4560,6081
6126,4560,6082
6127,4560,6083
6128,4560,6084
6129,4560,6085
6130,4560,6086
6131,4560,6087
6132,4560,6088
6133,4560,6088
6134,4560,6088
6135,4560,6088
6136,4560,6088
6137,4560,6088
6138,4560,6088
6139,4560,6088
6140,4560,6088
6141,4560,6088
6142,4560,6088
6143,4560,6088
6144,4560,6088
6145,4560,6088
6146,4560,6088
6147,4560,6088
6148,4560,6088
6149,4561,6088
6150,4562,6088
6151,4563,6088
6152,4564,6088
6153,4564,6088
6154,4564,6088
6155,4564,6088
6156,4564,6088
6157,4564,6088
6158,4564,6088
6159,4564,6088
6160,4564,6088
6161,4564,6088
6162,4564,6088
6163,4564,6088
6164,4564,6088
6165,4564,6088
6166,4564,6088
6167,4564,6088
6168,4564,6088
6169,4564,6088
6170,4564,6088
6171,4564,6088
6172,4564,6088
6173,4564,6088
6174,4564,6088
6175,4564,6088
6176,4564,6088
6177,4564,6088
6178,4564,6088
6179,4564,6088
6180,4564,6088
6181,4564,6088
6182,4564,6088
6183,4564,6088
6184,4564,6088
6185,4564,6088
6186,4564,6088
6187,4564,6088
6188,4564,6088
6189,4564,6088
6190,4564,6088
6191,4564,6088
6192,4564,6088
6193,4564,6088
6194,4564,6088
6195,4564,6088
6196,4564,6088
6197,4564,6088
6198,4564,6088
6199,4564,6088
6200,4564,6088
6201,4564,6088
6202,4564,6088
6203,4564,6088
6204,4564,6088
6205,4565,6088
6206,4566,6088
6207,4567,6088
6208,4568,6088
6209,4569,6088
6210,4570,6088
6211,4571,6088
6212,4572,6088
6213,4572,6088
6214,4572,6088
6215,4572,6088
6216,4572,6088
6217,4572,6088
6218,4572,6088
6219,4572,6088
6220,4572,6088
6221,4572,6088
6222,4572,6088
6223,4572,6088
6224,4572,6088
6225,4572,6088
6226,4572,6088
6227,4572,6088
6228,4572,6088
6229,4572,6088
6230,4572,6088
6231,4572,6088
6232,4572,6088
6233,4572,6088
6234,4572,6088
6235,4572,6088
6236,4572,6088
6237,4572,6088
6238,4572,6088
6239,4572,6088
6240,4572,6088
6241,4572,6088
6242,4572,6088
6243,4572,6088
6244,4572,6088
6245,4572,6088
6246,4572,6088
6247,4572,6088
6248,4572,6088
6249,4572,6088
6250,4572,6088
6251,4572,6088
6252,4572,6088
6253,4572,6088
6254,4572,6088
6255,4572,6088
6256,4572,6088
6257,4572,6088
6258,4572,6088
6259,4572,6088
6260,4572,6088
6261,4572,6088
6262,4572,6088
6263,4572,6088
6264,4572,6088
6265,4572,6088
6266,4572,6088
6267,4572,6088
6268,4572,6088
6269,4572,6088
6270,4572,6088
6271,4572,6088
6272,4572,6088
6273,4572,6089
6274,4572,6090
6275,4572,6091
6276,4572,6092
6277,4573,6093
6278,4574,6094
6279,4575,6095
6280,4576,6096
6281,4577,6097
6282,4578,6098
6283,4579,6099
6284,4580,6100
6285,4580,6100
6286,4580,6100
6287,4580,6100
6288,4580,6100
6289,4580,6100
6290,4580,6100
6291,4580,6100
6292,4580,6100
6293,4580,6100
6294,4580,6100
6295,4580,6100
6296,4580,6100
6297,4580,6100
6298,4580,6100
6299,4580,6100
6300,4580,6100
6301,4580,6100
6302,4580,6100
6303,4580,6100
6304,4580,6100
6305,4581,6100
6306,4582,6100
6307,4583,6100
6308,4584,6100
6309,4584,6100
6310,4584,6100
6311,4584,6100
6312,4584,6100
6313,4584,6100
6314,4584,6100
6315,4584,6100
6316,4584,6100
6317,4584,6100
6318,4584,6100
6319,4584,6100
6320,4584,6100
6321,4585,6100
6322,4586,6100
6323,4587,6100
6324,4588,6100
6325,4590,6100
6326,4592,6100
