Z: 0, X: 0, Y: 0
Z: 2222, X: 1169, Y: 1216
Z: 2223, X: 1169, Y: 1216
Z: 2224, X: 1169, Y: 1216
Z: 2225, X: 1166, Y: 1220
Z: 2226, X: 1166, Y: 1221
Z: 2227, X: 1165, Y: 1222
Z: 2228, X: 1164, Y: 1222
Z: 2229, X: 1164, Y: 1223
Z: 2230, X: 1163, Y: 1224
Z: 2231, X: 1161, Y: 1226
Z: 2232, X: 1159, Y: 1228
Z: 2233, X: 1159, Y: 1229
Z: 2234, X: 1158, Y: 1229
Z: 2235, X: 1158, Y: 1230
Z: 2236, X: 1157, Y: 1230
Z: 2237, X: 1157, Y: 1230
Z: 2238, X: 1158, Y: 1229
Z: 2239, X: 1159, Y: 1227
Z: 2240, X: 1160, Y: 1226
Z: 2241, X: 1160, Y: 1217
Z: 2242, X: 1160, Y: 1216
Z: 2243, X: 1160, Y: 1215
Z: 2244, X: 1160, Y: 1215
Z: 2245, X: 1160, Y: 1214
Z: 2246, X: 1159, Y: 1214
Z: 2247, X: 1159, Y: 1213
Z: 2248, X: 1159, Y: 1212
Z: 2249, X: 1158, Y: 1211
Z: 2250, X: 1157, Y: 1209
Z: 2251, X: 1157, Y: 1207
Z: 2252, X: 1156, Y: 1206
Z: 2253, X: 1156, Y: 1206
Z: 2254, X: 1156, Y: 1206
Z: 2255, X: 1156, Y: 1206
Z: 2256, X: 1156, Y: 1207
Z: 2257, X: 1156, Y: 1207
Z: 2258, X: 1156, Y: 1207
Z: 2259, X: 1156, Y: 1207
Z: 2260, X: 1156, Y: 1205
Z: 2261, X: 1155, Y: 1204
Z: 2262, X: 1155, Y: 1204
Z: 2263, X: 1155, Y: 1203
Z: 2264, X: 1155, Y: 1203
Z: 2265, X: 1155, Y: 1203
Z: 2266, X: 1155, Y: 1203
Z: 2267, X: 1155, Y: 1203
Z: 2268, X: 1155, Y: 1203
Z: 2269, X: 1155, Y: 1203
Z: 2270, X: 1155, Y: 1203
Z: 2271, X: 1156, Y: 1203
Z: 2272, X: 1157, Y: 1203
Z: 2273, X: 1162, Y: 1200
Z: 2274, X: 1162, Y: 1200
Z: 2275, X: 1162, Y: 1200
Z: 2276, X: 1162, Y: 1200
Z: 2277, X: 1162, Y: 1200
Z: 2278, X: 1162, Y: 1200
Z: 2279, X: 1162, Y: 1200
Z: 2280, X: 1162, Y: 1200
Z: 2281, X: 1162, Y: 1200
Z: 2282, X: 1162, Y: 1200
Z: 2283, X: 1162, Y: 1200
Z: 2284, X: 1162, Y: 1200
Z: 2285, X: 1162, Y: 1200
Z: 2286, X: 1162, Y: 1200
Z: 2287, X: 1162, Y: 1200
Z: 2288, X: 1162, Y: 1200
Z: 2289, X: 1162, Y: 1200
Z: 2290, X: 1162, Y: 1200
Z: 2291, X: 1162, Y: 1200
Z: 2292, X: 1162, Y: 1200
Z: 2293, X: 1162, Y: 1200
Z: 2294, X: 1162, Y: 1200
Z: 2295, X: 1162, Y: 1200
Z: 2296, X: 1162, Y: 1200
Z: 2297, X: 1162, Y: 1200
Z: 2298, X: 1162, Y: 1200
Z: 2299, X: 1162, Y: 1200
Z: 2300, X: 1162, Y: 1200
Z: 2301, X: 1163, Y: 1199
Z: 2302, X: 1163, Y: 1199
Z: 2303, X: 1164, Y: 1198
Z: 2304, X: 1090, Y: 1298
Z: 2305, X: 1086, Y: 1300
Z: 2306, X: 1086, Y: 1300
Z: 2307, X: 1085, Y: 1301
Z: 2308, X: 1085, Y: 1301
Z: 2309, X: 1085, Y: 1302
Z: 2310, X: 1085, Y: 1302
Z: 2311, X: 1083, Y: 1302
Z: 2312, X: 1081, Y: 1304
Z: 2313, X: 1080, Y: 1306
Z: 2314, X: 1079, Y: 1307
Z: 2315, X: 1079, Y: 1307
Z: 2316, X: 1079, Y: 1308
Z: 2317, X: 1079, Y: 1308
Z: 2318, X: 1079, Y: 1308
Z: 2319, X: 1079, Y: 1308
Z: 2320, X: 1080, Y: 1308
Z: 2321, X: 1080, Y: 1308
Z: 2322, X: 1080, Y: 1308
Z: 2323, X: 1080, Y: 1308
Z: 2324, X: 1080, Y: 1308
Z: 2325, X: 1080, Y: 1308
Z: 2326, X: 1080, Y: 1310
Z: 2327, X: 1081, Y: 1310
Z: 2328, X: 1081, Y: 1310
Z: 2329, X: 1081, Y: 1310
Z: 2330, X: 1081, Y: 1310
Z: 2331, X: 1080, Y: 1310
Z: 2332, X: 1080, Y: 1310
Z: 2333, X: 1080, Y: 1310
Z: 2334, X: 1080, Y: 1310
Z: 2335, X: 1080, Y: 1310
Z: 2336, X: 1080, Y: 1310
Z: 2337, X: 1080, Y: 1310
Z: 2338, X: 1080, Y: 1310
Z: 2339, X: 1080, Y: 1310
Z: 2340, X: 1080, Y: 1310
Z: 2341, X: 1080, Y: 1310
Z: 2342, X: 1080, Y: 1310
Z: 2343, X: 1080, Y: 1310
Z: 2344, X: 1080, Y: 1310
Z: 2345, X: 1080, Y: 1310
Z: 2346, X: 1080, Y: 1310
Z: 2347, X: 1080, Y: 1310
Z: 2348, X: 1080, Y: 1310
Z: 2349, X: 1080, Y: 1310
Z: 2350, X: 1080, Y: 1310
Z: 2351, X: 1080, Y: 1310
Z: 2352, X: 1080, Y: 1310
Z: 2353, X: 1080, Y: 1310
Z: 2354, X: 1080, Y: 1310
Z: 2355, X: 1080, Y: 1310
Z: 2356, X: 1080, Y: 1310
Z: 2357, X: 1080, Y: 1310
Z: 2358, X: 1080, Y: 1310
Z: 2359, X: 1080, Y: 1310
Z: 2360, X: 1080, Y: 1310
Z: 2361, X: 1080, Y: 1312
Z: 2362, X: 1080, Y: 1313
Z: 2363, X: 1080, Y: 1313
Z: 2364, X: 1080, Y: 1313
Z: 2365, X: 1080, Y: 1313
Z: 2366, X: 1080, Y: 1313
Z: 2367, X: 1080, Y: 1313
Z: 2368, X: 1080, Y: 1313
Z: 2369, X: 1080, Y: 1313
Z: 2370, X: 1080, Y: 1313
Z: 2371, X: 1080, Y: 1313
Z: 2372, X: 1080, Y: 1313
Z: 2373, X: 1080, Y: 1313
Z: 2374, X: 1080, Y: 1313
Z: 2375, X: 1080, Y: 1313
Z: 2376, X: 1080, Y: 1313
Z: 2377, X: 1080, Y: 1313
Z: 2378, X: 1080, Y: 1313
Z: 2379, X: 1080, Y: 1313
Z: 2380, X: 1080, Y: 1313
Z: 2381, X: 1080, Y: 1313
Z: 2382, X: 1080, Y: 1313
Z: 2383, X: 1080, Y: 1313
Z: 2384, X: 1080, Y: 1313
Z: 2385, X: 1080, Y: 1313
Z: 2386, X: 1080, Y: 1315
Z: 2387, X: 1080, Y: 1316
Z: 2388, X: 1080, Y: 1316
Z: 2389, X: 1080, Y: 1316
Z: 2390, X: 1080, Y: 1316
Z: 2391, X: 1080, Y: 1316
Z: 2392, X: 1080, Y: 1316
Z: 2393, X: 1080, Y: 1316
Z: 2394, X: 1080, Y: 1318
Z: 2395, X: 1080, Y: 1319
Z: 2396, X: 1080, Y: 1319
Z: 2397, X: 1080, Y: 1319
Z: 2398, X: 1080, Y: 1319
Z: 2399, X: 1080, Y: 1319
Z: 2400, X: 1080, Y: 1319
Z: 2401, X: 1080, Y: 1319
Z: 2402, X: 1073, Y: 1323
Z: 2403, X: 1073, Y: 1323
Z: 2404, X: 1073, Y: 1323
Z: 2405, X: 1073, Y: 1323
Z: 2406, X: 1073, Y: 1323
Z: 2407, X: 1073, Y: 1323
Z: 2408, X: 1073, Y: 1323
Z: 2409, X: 1073, Y: 1323
Z: 2410, X: 1073, Y: 1323
Z: 2411, X: 1073, Y: 1323
Z: 2412, X: 1073, Y: 1323
Z: 2413, X: 1073, Y: 1323
Z: 2414, X: 1073, Y: 1323
Z: 2415, X: 1073, Y: 1323
Z: 2416, X: 1073, Y: 1323
Z: 2417, X: 1073, Y: 1323
Z: 2418, X: 1070, Y: 1322
Z: 2419, X: 1070, Y: 1321
Z: 2420, X: 1070, Y: 1321
Z: 2421, X: 1070, Y: 1321
Z: 2422, X: 1070, Y: 1321
Z: 2423, X: 1070, Y: 1321
Z: 2424, X: 1070, Y: 1321
Z: 2425, X: 1070, Y: 1321
Z: 2426, X: 1070, Y: 1321
Z: 2427, X: 1070, Y: 1321
Z: 2428, X: 1070, Y: 1321
Z: 2429, X: 1070, Y: 1322
Z: 2430, X: 1070, Y: 1327
Z: 2431, X: 1070, Y: 1327
Z: 2432, X: 1070, Y: 1329
Z: 2433, X: 1071, Y: 1330
Z: 2434, X: 1071, Y: 1330
Z: 2435, X: 1071, Y: 1330
Z: 2436, X: 1071, Y: 1330
Z: 2437, X: 1071, Y: 1330
Z: 2438, X: 1071, Y: 1330
Z: 2439, X: 1071, Y: 1330
Z: 2440, X: 1071, Y: 1331
Z: 2441, X: 1070, Y: 1332
Z: 2442, X: 1070, Y: 1333
Z: 2443, X: 1070, Y: 1334
Z: 2444, X: 1070, Y: 1334
Z: 2445, X: 1070, Y: 1334
Z: 2446, X: 1070, Y: 1334
Z: 2447, X: 1070, Y: 1334
Z: 2448, X: 1070, Y: 1334
Z: 2449, X: 1070, Y: 1334
Z: 2450, X: 1070, Y: 1334
Z: 2451, X: 1070, Y: 1334
Z: 2452, X: 1070, Y: 1334
Z: 2453, X: 1070, Y: 1334
Z: 2454, X: 1070, Y: 1334
Z: 2455, X: 1070, Y: 1334
Z: 2456, X: 1070, Y: 1334
Z: 2457, X: 1070, Y: 1334
Z: 2458, X: 1070, Y: 1334
Z: 2459, X: 1070, Y: 1334
Z: 2460, X: 1070, Y: 1336
Z: 2461, X: 1070, Y: 1338
Z: 2462, X: 1070, Y: 1341
Z: 2463, X: 1070, Y: 1342
Z: 2464, X: 1070, Y: 1343
Z: 2465, X: 1070, Y: 1343
Z: 2466, X: 1070, Y: 1343
Z: 2467, X: 1070, Y: 1343
Z: 2468, X: 1070, Y: 1343
Z: 2469, X: 1070, Y: 1343
Z: 2470, X: 1070, Y: 1343
Z: 2471, X: 1070, Y: 1343
Z: 2472, X: 1070, Y: 1343
Z: 2473, X: 1070, Y: 1343
Z: 2474, X: 1070, Y: 1343
Z: 2475, X: 1070, Y: 1343
Z: 2476, X: 1070, Y: 1343
Z: 2477, X: 1070, Y: 1343
Z: 2478, X: 1070, Y: 1343
Z: 2479, X: 1070, Y: 1343
Z: 2480, X: 1070, Y: 1343
Z: 2481, X: 1070, Y: 1343
Z: 2482, X: 1070, Y: 1343
Z: 2483, X: 1070, Y: 1345
Z: 2484, X: 1072, Y: 1346
Z: 2485, X: 1076, Y: 1346
Z: 2486, X: 1077, Y: 1347
Z: 2487, X: 1076, Y: 1349
Z: 2488, X: 1075, Y: 1351
Z: 2489, X: 1074, Y: 1353
Z: 2490, X: 1073, Y: 1353
Z: 2491, X: 1072, Y: 1355
Z: 2492, X: 1071, Y: 1356
Z: 2493, X: 1069, Y: 1358
Z: 2494, X: 1069, Y: 1359
Z: 2495, X: 1069, Y: 1359
Z: 2496, X: 1069, Y: 1359
Z: 2497, X: 1067, Y: 1363
Z: 2498, X: 1067, Y: 1364
Z: 2499, X: 1067, Y: 1364
Z: 2500, X: 1067, Y: 1364
Z: 2501, X: 1067, Y: 1364
Z: 2502, X: 1067, Y: 1364
Z: 2503, X: 1067, Y: 1364
Z: 2504, X: 1067, Y: 1364
Z: 2505, X: 1067, Y: 1364
Z: 2506, X: 1067, Y: 1364
Z: 2507, X: 1067, Y: 1364
Z: 2508, X: 1067, Y: 1364
Z: 2509, X: 1067, Y: 1364
Z: 2510, X: 1067, Y: 1364
Z: 2511, X: 1067, Y: 1364
Z: 2512, X: 1067, Y: 1364
Z: 2513, X: 1067, Y: 1364
Z: 2514, X: 1067, Y: 1364
Z: 2515, X: 1067, Y: 1364
Z: 2516, X: 1067, Y: 1364
Z: 2517, X: 1067, Y: 1364
Z: 2518, X: 1067, Y: 1364
Z: 2519, X: 1067, Y: 1367
Z: 2520, X: 1067, Y: 1369
Z: 2521, X: 1066, Y: 1369
Z: 2522, X: 1065, Y: 1371
Z: 2523, X: 1065, Y: 1372
Z: 2524, X: 1065, Y: 1372
Z: 2525, X: 1065, Y: 1372
Z: 2526, X: 1065, Y: 1372
Z: 2527, X: 1065, Y: 1372
Z: 2528, X: 1065, Y: 1372
Z: 2529, X: 1065, Y: 1372
Z: 2530, X: 1065, Y: 1372
Z: 2531, X: 1065, Y: 1372
Z: 2532, X: 1065, Y: 1372
Z: 2533, X: 1065, Y: 1372
Z: 2534, X: 1065, Y: 1372
Z: 2535, X: 1065, Y: 1372
Z: 2536, X: 1065, Y: 1372
Z: 2537, X: 1065, Y: 1372
Z: 2538, X: 1065, Y: 1372
Z: 2539, X: 1065, Y: 1372
Z: 2540, X: 1065, Y: 1372
Z: 2541, X: 1065, Y: 1372
Z: 2542, X: 1065, Y: 1372
Z: 2543, X: 1065, Y: 1372
Z: 2544, X: 1065, Y: 1372
Z: 2545, X: 1066, Y: 1375
Z: 2546, X: 1067, Y: 1375
Z: 2547, X: 1067, Y: 1375
Z: 2548, X: 1067, Y: 1375
Z: 2549, X: 1067, Y: 1377
Z: 2550, X: 1066, Y: 1379
Z: 2551, X: 1066, Y: 1383
Z: 2552, X: 1065, Y: 1387
Z: 2553, X: 1064, Y: 1390
Z: 2554, X: 1064, Y: 1392
Z: 2555, X: 1064, Y: 1395
Z: 2556, X: 1064, Y: 1396
Z: 2557, X: 1064, Y: 1397
Z: 2558, X: 1065, Y: 1397
Z: 2559, X: 1065, Y: 1398
Z: 2560, X: 1065, Y: 1398
Z: 2561, X: 1065, Y: 1398
Z: 2562, X: 1065, Y: 1398
Z: 2563, X: 1065, Y: 1397
Z: 2564, X: 1065, Y: 1397
Z: 2565, X: 1065, Y: 1395
Z: 2566, X: 1064, Y: 1394
Z: 2567, X: 1063, Y: 1394
Z: 2568, X: 1062, Y: 1392
Z: 2569, X: 1062, Y: 1391
Z: 2570, X: 1061, Y: 1391
Z: 2571, X: 1061, Y: 1391
Z: 2572, X: 1061, Y: 1391
Z: 2573, X: 1061, Y: 1391
Z: 2574, X: 1061, Y: 1391
Z: 2575, X: 1061, Y: 1391
Z: 2576, X: 1061, Y: 1391
Z: 2577, X: 1061, Y: 1391
Z: 2578, X: 1061, Y: 1391
Z: 2579, X: 1061, Y: 1391
Z: 2580, X: 1061, Y: 1391
Z: 2581, X: 1061, Y: 1391
Z: 2582, X: 1061, Y: 1391
Z: 2583, X: 1061, Y: 1391
Z: 2584, X: 1061, Y: 1391
Z: 2585, X: 1061, Y: 1391
Z: 2586, X: 1061, Y: 1391
Z: 2587, X: 1061, Y: 1391
Z: 2588, X: 1061, Y: 1391
Z: 2589, X: 1061, Y: 1391
Z: 2590, X: 1061, Y: 1391
Z: 2591, X: 1061, Y: 1391
Z: 2592, X: 1061, Y: 1391
Z: 2593, X: 1061, Y: 1391
Z: 2594, X: 1061, Y: 1391
Z: 2595, X: 1061, Y: 1391
Z: 2596, X: 1061, Y: 1391
Z: 2597, X: 1061, Y: 1391
Z: 2598, X: 1061, Y: 1391
Z: 2599, X: 1061, Y: 1391
Z: 2600, X: 1061, Y: 1391
Z: 2601, X: 1061, Y: 1391
Z: 2602, X: 1061, Y: 1391
Z: 2603, X: 1061, Y: 1391
Z: 2604, X: 1061, Y: 1391
Z: 2605, X: 1061, Y: 1391
Z: 2606, X: 1061, Y: 1391
Z: 2607, X: 1061, Y: 1391
Z: 2608, X: 1061, Y: 1391
Z: 2609, X: 1061, Y: 1391
Z: 2610, X: 1050, Y: 1388
Z: 2611, X: 1050, Y: 1388
Z: 2612, X: 1050, Y: 1388
Z: 2613, X: 1050, Y: 1388
Z: 2614, X: 1050, Y: 1388
Z: 2615, X: 1050, Y: 1388
Z: 2616, X: 1050, Y: 1388
Z: 2617, X: 1050, Y: 1388
Z: 2618, X: 1050, Y: 1388
Z: 2619, X: 1050, Y: 1388
Z: 2620, X: 1050, Y: 1388
Z: 2621, X: 1050, Y: 1388
Z: 2622, X: 1050, Y: 1388
Z: 2623, X: 1050, Y: 1388
Z: 2624, X: 1050, Y: 1388
Z: 2625, X: 1050, Y: 1388
Z: 2626, X: 1050, Y: 1388
Z: 2627, X: 1050, Y: 1388
Z: 2628, X: 1050, Y: 1388
Z: 2629, X: 1050, Y: 1388
Z: 2630, X: 1050, Y: 1388
Z: 2631, X: 1050, Y: 1388
Z: 2632, X: 1050, Y: 1388
Z: 2633, X: 1050, Y: 1388
Z: 2634, X: 1050, Y: 1388
Z: 2635, X: 1050, Y: 1388
Z: 2636, X: 1050, Y: 1388
Z: 2637, X: 1050, Y: 1388
Z: 2638, X: 1050, Y: 1388
Z: 2639, X: 1050, Y: 1388
Z: 2640, X: 1050, Y: 1388
Z: 2641, X: 1050, Y: 1388
Z: 2642, X: 1050, Y: 1388
Z: 2643, X: 1050, Y: 1388
Z: 2644, X: 1050, Y: 1388
Z: 2645, X: 1050, Y: 1388
Z: 2646, X: 1050, Y: 1388
Z: 2647, X: 1050, Y: 1388
Z: 2648, X: 1050, Y: 1388
Z: 2649, X: 1050, Y: 1388
Z: 2650, X: 1050, Y: 1388
Z: 2651, X: 1050, Y: 1388
Z: 2652, X: 1050, Y: 1388
Z: 2653, X: 1050, Y: 1388
Z: 2654, X: 1050, Y: 1388
Z: 2655, X: 1050, Y: 1388
Z: 2656, X: 1050, Y: 1388
Z: 2657, X: 1050, Y: 1388
Z: 2658, X: 1050, Y: 1388
Z: 2659, X: 1050, Y: 1388
Z: 2660, X: 1050, Y: 1388
Z: 2661, X: 1050, Y: 1388
Z: 2662, X: 1050, Y: 1388
Z: 2663, X: 1050, Y: 1388
Z: 2664, X: 1050, Y: 1388
Z: 2665, X: 1050, Y: 1388
Z: 2666, X: 1050, Y: 1388
Z: 2667, X: 1050, Y: 1388
Z: 2668, X: 1050, Y: 1388
Z: 2669, X: 1050, Y: 1388
Z: 2670, X: 1050, Y: 1388
Z: 2671, X: 1050, Y: 1388
Z: 2672, X: 1050, Y: 1387
Z: 2673, X: 1050, Y: 1387
Z: 2674, X: 1050, Y: 1387
Z: 2675, X: 1050, Y: 1387
Z: 2676, X: 1050, Y: 1387
Z: 2677, X: 1050, Y: 1387
Z: 2678, X: 1050, Y: 1387
Z: 2679, X: 1050, Y: 1387
Z: 2680, X: 1050, Y: 1387
Z: 2681, X: 1050, Y: 1387
Z: 2682, X: 1050, Y: 1387
Z: 2683, X: 1047, Y: 1387
Z: 2684, X: 1043, Y: 1387
Z: 2685, X: 1042, Y: 1387
Z: 2686, X: 1042, Y: 1387
Z: 2687, X: 1042, Y: 1387
Z: 2688, X: 1042, Y: 1387
Z: 2689, X: 1042, Y: 1387
Z: 2690, X: 1042, Y: 1387
Z: 2691, X: 1040, Y: 1388
Z: 2692, X: 1039, Y: 1390
Z: 2693, X: 1036, Y: 1390
Z: 2694, X: 1036, Y: 1390
Z: 2695, X: 1036, Y: 1390
Z: 2696, X: 1036, Y: 1390
Z: 2697, X: 1036, Y: 1390
Z: 2698, X: 1036, Y: 1390
Z: 2699, X: 1036, Y: 1390
Z: 2700, X: 1036, Y: 1390
Z: 2701, X: 1036, Y: 1390
Z: 2702, X: 1036, Y: 1390
Z: 2703, X: 1036, Y: 1390
Z: 2704, X: 1036, Y: 1390
Z: 2705, X: 1036, Y: 1390
Z: 2706, X: 1036, Y: 1390
Z: 2707, X: 1036, Y: 1390
Z: 2708, X: 1036, Y: 1390
Z: 2709, X: 1035, Y: 1390
Z: 2710, X: 1033, Y: 1392
Z: 2711, X: 1033, Y: 1396
Z: 2712, X: 1035, Y: 1398
Z: 2713, X: 1035, Y: 1395
Z: 2714, X: 1030, Y: 1389
Z: 2715, X: 1028, Y: 1387
Z: 2716, X: 1029, Y: 1390
Z: 2717, X: 1029, Y: 1390
Z: 2718, X: 1029, Y: 1390
Z: 2719, X: 1029, Y: 1390
Z: 2720, X: 1029, Y: 1390
Z: 2721, X: 1029, Y: 1390
Z: 2722, X: 1029, Y: 1390
Z: 2723, X: 1029, Y: 1390
Z: 2724, X: 1029, Y: 1390
Z: 2725, X: 1029, Y: 1390
Z: 2726, X: 1029, Y: 1390
Z: 2727, X: 1029, Y: 1390
Z: 2728, X: 1029, Y: 1390
Z: 2729, X: 1029, Y: 1390
Z: 2730, X: 1029, Y: 1390
Z: 2731, X: 1029, Y: 1390
Z: 2732, X: 1029, Y: 1390
Z: 2733, X: 1029, Y: 1390
Z: 2734, X: 1029, Y: 1390
Z: 2735, X: 1029, Y: 1390
Z: 2736, X: 1029, Y: 1390
Z: 2737, X: 1035, Y: 1407
Z: 2738, X: 1033, Y: 1406
Z: 2739, X: 1031, Y: 1406
Z: 2740, X: 1030, Y: 1406
Z: 2741, X: 1029, Y: 1407
Z: 2742, X: 1028, Y: 1407
Z: 2743, X: 1029, Y: 1409
Z: 2744, X: 1030, Y: 1410
Z: 2745, X: 1030, Y: 1410
Z: 2746, X: 1031, Y: 1410
Z: 2747, X: 1031, Y: 1410
Z: 2748, X: 1031, Y: 1410
Z: 2749, X: 1032, Y: 1410
Z: 2750, X: 1034, Y: 1410
Z: 2751, X: 1036, Y: 1410
Z: 2752, X: 1036, Y: 1410
Z: 2753, X: 1037, Y: 1410
Z: 2754, X: 1037, Y: 1410
Z: 2755, X: 1037, Y: 1410
Z: 2756, X: 1039, Y: 1408
Z: 2757, X: 1041, Y: 1408
Z: 2758, X: 1042, Y: 1407
Z: 2759, X: 1042, Y: 1407
Z: 2760, X: 1042, Y: 1407
Z: 2761, X: 1041, Y: 1407
Z: 2762, X: 1039, Y: 1408
Z: 2763, X: 1039, Y: 1408
Z: 2764, X: 1039, Y: 1408
Z: 2765, X: 1039, Y: 1408
Z: 2766, X: 1039, Y: 1408
Z: 2767, X: 1039, Y: 1408
Z: 2768, X: 1039, Y: 1408
Z: 2769, X: 1034, Y: 1412
Z: 2770, X: 1030, Y: 1415
Z: 2771, X: 1029, Y: 1417
Z: 2772, X: 1029, Y: 1417
Z: 2773, X: 1028, Y: 1417
Z: 2774, X: 1025, Y: 1421
Z: 2775, X: 1023, Y: 1423
Z: 2776, X: 1022, Y: 1423
Z: 2777, X: 1021, Y: 1424
Z: 2778, X: 1020, Y: 1424
Z: 2779, X: 1020, Y: 1424
Z: 2780, X: 1019, Y: 1424
Z: 2781, X: 1019, Y: 1424
Z: 2782, X: 1018, Y: 1424
Z: 2783, X: 1018, Y: 1424
Z: 2784, X: 1018, Y: 1424
Z: 2785, X: 1017, Y: 1423
Z: 2786, X: 1017, Y: 1423
Z: 2787, X: 1016, Y: 1422
Z: 2788, X: 1015, Y: 1422
Z: 2789, X: 1014, Y: 1422
Z: 2790, X: 1013, Y: 1422
Z: 2791, X: 1013, Y: 1422
Z: 2792, X: 1013, Y: 1422
Z: 2793, X: 1013, Y: 1422
Z: 2794, X: 1013, Y: 1422
Z: 2795, X: 1013, Y: 1422
Z: 2796, X: 1013, Y: 1422
Z: 2797, X: 1013, Y: 1423
Z: 2798, X: 1013, Y: 1423
Z: 2799, X: 1013, Y: 1424
Z: 2800, X: 1013, Y: 1425
Z: 2801, X: 1011, Y: 1426
Z: 2802, X: 1011, Y: 1426
Z: 2803, X: 1011, Y: 1426
Z: 2804, X: 1011, Y: 1426
Z: 2805, X: 1011, Y: 1426
Z: 2806, X: 1011, Y: 1426
Z: 2807, X: 1011, Y: 1426
Z: 2808, X: 1011, Y: 1426
Z: 2809, X: 1011, Y: 1426
Z: 2810, X: 1011, Y: 1426
Z: 2811, X: 1011, Y: 1426
Z: 2812, X: 1011, Y: 1426
Z: 2813, X: 1011, Y: 1426
Z: 2814, X: 1011, Y: 1426
Z: 2815, X: 1011, Y: 1426
Z: 2816, X: 1011, Y: 1426
Z: 2817, X: 1011, Y: 1426
Z: 2818, X: 1011, Y: 1426
Z: 2819, X: 1011, Y: 1426
Z: 2820, X: 1011, Y: 1426
Z: 2821, X: 1010, Y: 1426
Z: 2822, X: 1010, Y: 1427
Z: 2823, X: 1008, Y: 1428
Z: 2824, X: 1007, Y: 1429
Z: 2825, X: 1006, Y: 1429
Z: 2826, X: 1006, Y: 1429
Z: 2827, X: 1006, Y: 1429
Z: 2828, X: 1005, Y: 1429
Z: 2829, X: 1005, Y: 1429
Z: 2830, X: 1004, Y: 1429
Z: 2831, X: 1002, Y: 1429
Z: 2832, X: 1002, Y: 1428
Z: 2833, X: 1001, Y: 1422
Z: 2834, X: 1001, Y: 1421
Z: 2835, X: 1000, Y: 1420
Z: 2836, X: 1000, Y: 1419
Z: 2837, X: 999, Y: 1419
Z: 2838, X: 999, Y: 1418
Z: 2839, X: 998, Y: 1416
Z: 2840, X: 997, Y: 1414
Z: 2841, X: 997, Y: 1413
Z: 2842, X: 997, Y: 1410
Z: 2843, X: 997, Y: 1409
Z: 2844, X: 997, Y: 1408
Z: 2845, X: 998, Y: 1407
Z: 2846, X: 998, Y: 1406
Z: 2847, X: 998, Y: 1406
Z: 2848, X: 998, Y: 1406
Z: 2849, X: 998, Y: 1406
Z: 2850, X: 998, Y: 1406
Z: 2851, X: 998, Y: 1406
Z: 2852, X: 998, Y: 1406
Z: 2853, X: 998, Y: 1406
Z: 2854, X: 998, Y: 1406
Z: 2855, X: 998, Y: 1406
Z: 2856, X: 998, Y: 1406
Z: 2857, X: 998, Y: 1406
Z: 2858, X: 998, Y: 1406
Z: 2859, X: 998, Y: 1406
Z: 2860, X: 998, Y: 1403
Z: 2861, X: 1000, Y: 1399
Z: 2862, X: 1001, Y: 1397
Z: 2863, X: 1001, Y: 1395
Z: 2864, X: 1002, Y: 1393
Z: 2865, X: 1003, Y: 1390
Z: 2866, X: 1003, Y: 1390
Z: 2867, X: 1003, Y: 1390
Z: 2868, X: 1003, Y: 1390
Z: 2869, X: 1003, Y: 1390
Z: 2870, X: 1003, Y: 1390
Z: 2871, X: 1003, Y: 1390
Z: 2872, X: 1003, Y: 1390
Z: 2873, X: 1003, Y: 1390
Z: 2874, X: 1003, Y: 1390
Z: 2875, X: 1003, Y: 1390
Z: 2876, X: 1004, Y: 1395
Z: 2877, X: 1008, Y: 1399
Z: 2878, X: 1008, Y: 1399
Z: 2879, X: 1008, Y: 1399
Z: 2880, X: 1008, Y: 1399
Z: 2881, X: 1008, Y: 1399
Z: 2882, X: 1008, Y: 1399
Z: 2883, X: 1008, Y: 1399
Z: 2884, X: 1008, Y: 1399
Z: 2885, X: 1008, Y: 1399
Z: 2886, X: 1008, Y: 1399
Z: 2887, X: 1008, Y: 1399
Z: 2888, X: 1008, Y: 1399
Z: 2889, X: 1007, Y: 1399
Z: 2890, X: 1007, Y: 1400
Z: 2891, X: 1007, Y: 1401
Z: 2892, X: 1006, Y: 1402
Z: 2893, X: 1005, Y: 1404
Z: 2894, X: 1005, Y: 1405
Z: 2895, X: 1004, Y: 1407
Z: 2896, X: 1004, Y: 1409
Z: 2897, X: 1004, Y: 1410
Z: 2898, X: 1004, Y: 1410
Z: 2899, X: 1004, Y: 1410
Z: 2900, X: 1004, Y: 1410
Z: 2901, X: 1004, Y: 1410
Z: 2902, X: 1004, Y: 1410
Z: 2903, X: 1004, Y: 1410
Z: 2904, X: 1004, Y: 1410
Z: 2905, X: 1004, Y: 1410
Z: 2906, X: 1004, Y: 1410
Z: 2907, X: 1004, Y: 1410
Z: 2908, X: 1004, Y: 1410
Z: 2909, X: 1004, Y: 1410
Z: 2910, X: 1004, Y: 1410
Z: 2911, X: 1004, Y: 1410
Z: 2912, X: 1004, Y: 1410
Z: 2913, X: 1004, Y: 1410
Z: 2914, X: 1004, Y: 1410
Z: 2915, X: 1004, Y: 1410
Z: 2916, X: 1004, Y: 1410
Z: 2917, X: 1004, Y: 1410
Z: 2918, X: 1003, Y: 1411
Z: 2919, X: 1002, Y: 1412
Z: 2920, X: 1001, Y: 1414
Z: 2921, X: 1000, Y: 1415
